review,time,category
It is very nice and products are awesome,2018-03-23 10:29:42,Baby Care
I trust Himalaya blindly coz it’s natural and better than Johnson anytime!,2018-01-19 10:25:58,Baby Care
Its packaging is really cute. Also it very useful.,2017-12-17 14:35:10,Baby Care
"The packaging is pretty awesome. I gave it to my nephew. It's a must-have baby care product. love it. Thanks, Nykaa.",2017-09-18 10:44:19,Baby Care
The products included in this kit fullfills baby's care completely... Must buy ,2017-08-14 09:57:34,Baby Care
"This Baby Gift Jar from Himalaya Herbals is a perfect gifting idea for baby showers and new born baby ceremonies. 
It has four products which serves basic requirements for a baby.",2016-11-04 07:38:43,Baby Care
"i didn't like its packaging, but overall products inside are good.",2016-03-02 12:41:08,Baby Care
"Truly it is really good to have such options on nykaa , this is perfect gift for baby shower ceremony , himalaya is a trustworthy name for years and contains natural ingredients , a worthy product at such low prices :) ",2015-06-27 18:40:39,Baby Care
perfect gift set at such nice price,2014-07-03 06:20:21,Baby Care
"It's very convenient and suitable to keep in tables and dressing mirrors, the best thing is that it has a good mirror on it too. ",2018-09-12 19:18:19,Baby Care
I like the product.. good way to store my cotton pads which remains clean to use(no need of worrying about storing your cotton pads anymore).. it comes with a mirror.. the finishing of the mirror is a bit issue cause it might cut your fingers.. hut all and all a good product.. i am happy!!,2018-07-09 10:01:01,Baby Care
"Just had the product delivered, placed the dispenser on the table, came back after some time and the mirror was on the floor cracked. I suspect the gum that sticks it to the dispenser is not strong enough.",2018-07-08 13:39:35,Baby Care
It is a good product. I am happy with it.. it has a mirror which you can shift..cotton pads are also not bad. Satisfied!!,2018-07-08 05:53:01,Baby Care
Awesome way to store cotton pads. It can be kept on the dressing table. Best part is that it has a mirror.,2018-06-29 12:11:44,Baby Care
The plastic is not very good but cotton pads are of good quality. Main part is that the mirror is adjustable.,2018-06-24 18:57:21,Baby Care
This is a cute ensemble for your dressing. Good for a close eye makeup to ease your hands and also the cotton pads are soft and work nicely. Just low on the product plastic quality.,2018-06-13 16:27:33,Baby Care
"I kinda like to organise and store my stuff systematically and so I was in dire need of something to store my cotton pads. This is a good buy considering the price you pay for it. The quality isn't very top notch, of course. Plus the organiser comes with a set of cotton pads too! I am done with the Gubb set of pads and realised that when I refilled this dispenser with the cotton pad column i bought from the local store, dispensing got smoother. Perhaps the quality of Gubb's own cotton pads was not good causing friction while dispensing. The thing works well now and the fact that you can adjust the mirror angle, makes it a good buy over all.",2018-05-16 19:48:35,Baby Care
Awesome product. Ordering again for gifting purpose. Must try.,2018-04-21 20:34:11,Baby Care
amazing product .. looks good on dressing table.. keeps cotton pads dust free,2018-02-21 10:42:36,Baby Care
The product comes with cotton pads and is very convenient to use. You can refill the pads easily and the mirror just makes it convenient to clean off all the makeup each time. A value for money product,2018-02-01 17:43:56,Baby Care
I bought this as it was a very affordable price. the cotton pad is not stitched in the center and it feels like regular cotton used which tears of if used on face or lips... bad quality.,2017-12-18 16:50:24,Baby Care
"I enjoyed using this product. Reasonable price.
Easy and convenient to use!!!
Worth purchasing according to me.

",2017-12-13 10:25:36,Baby Care
Cotton pads are really soft and gentle on skin but the dispenser is of really bad quality.,2017-11-26 21:44:29,Baby Care
The cotton pads are soft but the dispenser is of very bad quality plastic. A mirror is included which makes the situation ripe for breakage. Will not buy this again.,2017-04-29 16:17:49,Baby Care
Actly i got it broken .. and quality is nt good atall ..plastic is of cheap quality ..,2016-12-23 13:39:42,Baby Care
I bought this because I use cotton pads for tons of things and thought this would be a nice way to store them. Sadly this is a very flimsy contraption. The whole thing just falls apart as soon as you take out of the packaging. The lid just pops off and does not stay and the cotton pads supplied along with these are of very poor quality.,2016-11-21 14:16:37,Baby Care
This oil makes my hair super soft. You will not feel the need for a hair spa... Just apply this and you'll see softness and shine straight after the first wash itself. Go ahead and buy!!,2018-09-14 10:52:16,Baby Care
I am in love with this oil. I am applying on skin n hair. My skin is glowing now. I am going to continue this product forever.,2018-09-12 02:36:09,Baby Care
I started using this oil recently. It smells amazing and it works. My hair feels very good.,2018-09-09 06:00:53,Baby Care
"I bought it for extreme hair fall, after seeing all the reviews.. it’s really works!!!!!! light weight pure coconut oil.... my hair fall reduced 90% than before... just go for it, if you have dry dull hair with hair loss problem.. this product will definitely work!!!!!!!",2018-09-07 05:35:25,Baby Care
"Bought this product during my pregnancy to massage my belly, one of the best and purest coconut available in market.",2018-09-06 19:34:50,Baby Care
I have been using this hair oil since 9 months and it has helped to protect my hair from damage.,2018-09-06 19:03:31,Baby Care
buy it without a second thought! I'm on my second bottle and would pretty much buy it again. my favourite product from Kama Ayurveda,2018-09-04 07:16:53,Baby Care
"Removes makeup very easily,makes skin soft and nourished",2018-08-30 08:05:23,Baby Care
Love the smell...Very effective ..reduces my hair fall.,2018-08-28 17:44:40,Baby Care
It's an organic oil and doesn't feel sticky after oiling.,2018-08-28 17:23:28,Baby Care
"well I can only say it's the best moisturizer ever for your skin. can be applied all over body and face, even on the lips. you're gonna love the results afterwards. easily absorbed in your skin and will make it look so smooth and healthy. A must buy product.",2018-08-26 07:29:55,Baby Care
"I use this on my oily face,  yet the result in the morning us so refreshing... I feel my skin plump  n hydrated",2018-08-20 10:15:03,Baby Care
"However, this oil has not done any wonder on my hair so far. Yet it seems authentic one. I trust kama product quality.",2018-08-17 07:28:53,Baby Care
"I use it on my face as a makeup remover, on my body for skin polishing, on my hair to get rid of dryness . .best oil",2018-08-14 13:58:27,Baby Care
It conditions and moisturized skin. Makes skin soft and nourished.,2018-08-09 07:07:38,Baby Care
Loved it. Replaced my other body and face lotions with this amazing oil and found my skin well nourished and with an amazing natural glow. Have now started using it for my hair too. Love with this product. ❤,2018-08-08 19:24:55,Baby Care
"I will swear by this product! My hands get very rough because of excessive washing and the skin was almost tearing apart and bleeding (I have OCD). I have been struggling for almost two years with this issue, and no moisturiser helped. I tried this for two nights, and bam! My skin looks good again, and are now soft and pretty. Thank you, Kaya!",2018-08-04 20:42:19,Baby Care
I found it very useful..it makes my skin glowing and clear.,2018-08-04 06:46:00,Baby Care
It is really good for facial massage. It will make your skin glow.,2018-07-31 11:15:34,Baby Care
I am going to order the second bottle as it has helped me to achieve frizz-free hair when used in combination with olive oil.,2018-07-30 02:56:47,Baby Care
The screen is simply amazing. I love this for my kids and myself. I have been using it since 3 years.,2018-09-16 13:20:56,Baby Care
"i simply love this cream for my baby,  it has a very pleasant smell and moisturising as well without irritating my baby skin.",2018-09-09 10:03:13,Baby Care
bought this for my friends daughter...its a good product...thank you nykaa,2018-09-01 06:15:06,Baby Care
"Moisture your skin, non irritating, non-creasy.",2018-08-29 21:05:17,Baby Care
I had been using this on my baby boy and it's works great.,2018-08-25 07:54:48,Baby Care
It really works well.......it smells very good. it makes skin soft & it is suitable for winter season...,2018-08-19 07:02:04,Baby Care
I recieved the product yesterday but the tube seems to be half and was not sealed with plastic like other products. Very good cream with amazing fragrance.,2018-08-12 04:29:19,Baby Care
"Using this cream for the first time. Let's see if it suits me , heard of its positive reviews so purchased it.",2018-08-08 12:01:14,Baby Care
I am using as hand cream and its amazing.,2018-08-03 19:37:00,Baby Care
"I earlier wrote about the half-filled quality  I received but the effect of this cream is pretty good, quickly absorbed, light and good fragrance.  Something that is best suited for my Los dry skin. I am ordering two more for her and my niece.",2018-07-30 14:57:18,Baby Care
It is really helpful for my baby dry skin..I use a lot of product bt this tym I get the best result.,2018-07-24 17:14:44,Baby Care
I love this product for my baby.,2018-07-17 14:17:28,Baby Care
I started using it 5 yrs ago.. now i use it as my night time hand and foot cream.. and this is THE BEST night time hand and foot cream for me..,2018-07-05 19:49:26,Baby Care
"Deep nourishment to the skin of a baby
so lightweight 
Must for baby",2018-07-05 12:55:11,Baby Care
I used this product for the first time and can feel the softness on baby skin. Nice and refreshing smell. Good for dry skin babies.,2018-06-02 17:18:08,Baby Care
It gives a good hydration to the skin and keeps the baby skin soft and supple.,2018-05-18 16:44:40,Baby Care
good for dry skin ..I tried it on my face and it was a good experience. Thanks Nykaa,2018-05-16 07:38:38,Baby Care
"I am using this cream for myself for last one month. As my skin is very much sensitive, no product suits my skin. 
But I am satisfied with this one.",2018-05-11 18:21:01,Baby Care
perfect cream you can use it as hand cream moisturizer light weight and non sticky smells incredible if you don't like strong fragnance must buy I buy it again n again from nykaa,2018-05-05 08:20:56,Baby Care
I like all product of boutique it's safe for my baby,2018-04-27 12:21:55,Baby Care
Helps parents like us who do not always have servants around to pat our baby to sleep. Also gives us parents much needed rest when our daughter sleeps at night.,2018-09-17 12:30:09,Baby Care
These wipes are so gentle and because they are for babies they are safe enough to be used as a makeup removing wipes. And also leaves a nice fragrance,2018-09-22 18:57:54,Baby Care
As these are for babies so. Doesn't harsh on the skin. Good to use. Very mild.,2018-09-16 07:02:12,Baby Care
"Actually, I got it for makeup purpose I wud b sad to say that it works good for the body but not for face yeah sorry to say but its fibre is ruff for facial skin .so plz don't buy for makeup. In itself, its a decent product nice smell works great just for swipe on face and neck but not the body.",2018-09-14 12:48:19,Baby Care
I got spread tea on my expensive top and that time I dint have anything to wipe because I was trekking then I used this to remove tea stain from my top and it works like I can't even tell that it works wonderfully.,2018-09-07 11:51:16,Baby Care
nice wipes even clean the makeup (waterproof one) .. I always carry one packet in my bag.,2018-09-05 17:40:47,Baby Care
Not only for babies but also for adults these wipes are useful.,2018-08-21 14:04:02,Baby Care
It can be used as a face cleanser but sometimes it can be harsh on skin.,2018-08-03 10:30:31,Baby Care
It smells good. is pretty wet so takes off everything off the skin pretty well. I use it for my face. doesn't dry up so easily either.,2018-07-25 21:25:33,Baby Care
These wipes are so moist and smell so good they remove makeup perfectly giving a moisturized face. The only con is it should have a flip top cover to pull out wipes as the cover loses its sticking after 6-7 uses.,2018-07-24 13:46:15,Baby Care
I have been using this product to remove my makeup whenever i am tired. Its harmless. Love it,2018-07-17 10:13:44,Baby Care
It cleans very gently and leaves clean skin. It has light fragrance which fades in seconds. I have only one complaint that the smaller packs do not have lid closure as the 80 N once.,2018-06-30 16:23:37,Baby Care
Apart from using for your child as swipes at every juncture from cleaning hands when out to bum wipes when infants...These are amazing for removing the makeup as well,2018-06-30 09:58:36,Baby Care
"I have a sensitive skin and I use these wipes to remove my makeup especially when I am traveling. I prefer using them in packs of 10 as once opened, rest of the wipes gets dry quickly.",2018-06-30 06:53:50,Baby Care
They are very handy to use..not just with kids but to remove makeup as well,2018-06-24 13:51:29,Baby Care
smells like babies... and is very gentle on skin,2018-06-24 03:52:37,Baby Care
"I'm 20 years old and I still use these.
I use them as makeup removers or face wipes, and to date, I haven't had any skin reactions.
They're perfect!",2018-06-02 18:59:08,Baby Care
"I have been using this product for years and no matter how many ever wipes I try, I always go back to this one. Its a multipurpose product and great to take make up off. Extremely soft and gentle on the skin. However i wish it didn't have a fragrance. But otherwise a great product and value for money!",2018-05-29 13:07:53,Baby Care
"I just love them so soft to my skin I use them to remove my makeup and for a basic purpose, they are travel-friendly but sometimes the glue dries up n doesn’t seal properly leading to dried wipes overall a nice product.",2018-05-27 15:44:41,Baby Care
I just love this product for they are multipurpose and suit my sensitive skin.,2018-05-23 05:20:36,Baby Care
Just use a few drops of coconut or baby oil and apply all over ur face and then using these wet wipes remove ur most stubborn makeup...,2018-05-12 04:46:14,Baby Care
This lotion is very hydrated and smells amazing like cocoa. ,2017-07-01 19:28:05,Baby Care
"this must be in your diaper bag. I carry it whenever I'm outside. this comes in handy when lots of mosquitoes are chasing you. natural ingredients makes it safer to use. thanks, ME. ",2018-09-14 15:50:36,Baby Care
Natural products and safe for baby's.,2018-09-14 04:31:32,Baby Care
Mama earth really helped my kids from mosquitoes.. no matter how early I closed windows.. but now I can be worry free.. they can go to play,2018-07-31 06:50:21,Baby Care
Keeps your skin protected from flies and mosquitoes,2018-07-23 18:26:40,Baby Care
This is safe for my child. I give priority to my child safety.. This product gives me this security because it contains natural ingredients.. Yaa its smell is too fast .. But it is its way to save my child from insects.. I m happy with it.. Just little one can help you for ur child.,2018-07-23 09:08:30,Baby Care
"It is an essential product for everyhouse hold .keep babies bite free from mosquitoes.nice  .natural oil like citroneila,lemon eucoliptus n pEppermint makes the fregrance nice for kids ",2018-07-11 13:38:51,Baby Care
I am very happy with this product as it is safe for my baby’s skin. It really solved my problem . Very good product with mild smell. Must use it.,2018-07-06 16:37:28,Baby Care
Keeps your skin protected from flies and mosquitoes.,2018-07-05 08:10:08,Baby Care
"A repellent with good fragrance and no harming effect on the child what else we need from it.  I observed the mosquito really moves away as soon as you do a spray-on child's body.  It works till 3-4 hours and after that, I need to spray again. I am quite satisfied with this product.",2018-06-29 06:29:28,Baby Care
"Since the time I started using this repellent, I don't find mosquitoes near my kid, I liked the fragrance & is not too strong, its safe on skin & I use it regularly & found it to be effective.",2018-06-28 11:30:27,Baby Care
This mosquito repellent works amazing as it has a mild fragrance to it. Protects your child from mosquitoes and insects. Very good product.,2018-06-28 09:25:54,Baby Care
It's very effective ....It helps me a lot to save the baby skin.,2018-05-06 16:59:00,Baby Care
The smell is so mild and soft. Keep mosquito away from my baby. Really happy with the product. A must buy,2018-04-14 05:28:09,Baby Care
I have used it on my baby's pram and sheet and it worked wonders.,2018-04-09 19:08:06,Baby Care
One product which I can't do without coming what may...I can change all brands of all baby products but not for this....it's amazing. I highly highly recommend all mommies to grab this without even thinking twice...I use it on my baby everyday n best is to use it before taking him to the park. It really works well.,2018-02-13 12:42:22,Baby Care
Keeps mosquitoes away! Easy to use,2017-12-26 18:58:46,Baby Care
"Previously I got scared of mosquito bites when my baby go out. But when my friend recomended me mamaearth's mosquito repellant, I tried it and I am happy with the results.",2017-11-22 04:11:13,Baby Care
Helful n safe for kids. Fragrance is really strong for infants,2017-11-10 14:15:30,Baby Care
Havent yet used on baby's skin.. Have used it on her cradle and sheets.. Works great.. Smells pure.. ,2017-11-04 14:56:41,Baby Care
"It is v helpful in keeping harmful mosquito away ... this mamaearth insect repellent has so pleasing fragrance..... 
I'm glad that to be a consumer of this natural, deet free repellent with citronella and lemongrass oil .. 
Just love it !",2017-11-04 02:47:38,Baby Care
Doesn't damage skin in any way! Suits oily skin! Non-greasy... makes skin soft...,2018-09-18 12:20:39,Baby Care
It isn't sticky and can be used for a good moisturizer.,2018-09-14 07:38:24,Baby Care
I use it as my hand cream and it is wonderful! Super moisturizing!,2018-09-13 08:19:31,Baby Care
wow nice nd moisturize the skin nd glow ...smell rally wow,2018-09-11 17:02:33,Baby Care
"nice  as a moisturizer.  i used it  as daytime moisturizer it
worked for me . smooth nd nice feel. ok  as a baby cream",2018-08-30 12:11:29,Baby Care
It is really good I m a teenager nd used it for myself,2018-08-30 07:13:35,Baby Care
I have oily skin with acne. I tried this product it didn't clog my pores and made my skin soft and supple. Loved it.,2018-08-29 06:34:31,Baby Care
Really very good moisturizer for skin.it makes my skin more healthier than earlier.....i'm happy with this,2018-08-23 09:31:45,Baby Care
I thought after reading the reviews that it will work for my pimples.. But actually it doesn't n it's oily... I don't think it's good for oily skin type ...Though you can buy this it's a good moisturizer.,2018-08-23 02:17:12,Baby Care
Nice product by Himalaya...mild and gentle moisturizer.,2018-08-21 18:57:15,Baby Care
"It is not too much heavy on my skin, nice texture and it has a very beautiful smell.",2018-08-16 14:33:27,Baby Care
Good for baby’s skin and not harmful.,2018-08-16 06:27:58,Baby Care
"hydrating, smooth,natural healthy glow",2018-08-11 11:11:47,Baby Care
I use this as a moisturizer on my face. It is mild and contains very few chemicals as it is made for babies. But I don't like the smell of this. Very mild one and recommended.,2018-08-09 17:05:08,Baby Care
I used for my baby face but after use my baby face gone red.,2018-08-06 11:41:10,Baby Care
I have oily skin yet it works wonders for me.. It doesn't break me out.. Doesn't make skin oily.. Just gives d perfect amount of moisture required for ur skin.. Give it a shot guys,2018-08-02 02:35:50,Baby Care
I have oily skin and this cream works amazing on my skin. It is neither very greasy nor dry. It gives the perfect amount of suppleness to your skin. Definitely gonna repurchase this,2018-07-21 13:38:25,Baby Care
This is not for oily skin... I dont like this too much because when I apply it on my face it starts sweating a lot.,2018-07-08 06:21:25,Baby Care
Not for oily skin people....as I have dry skin it's give me exactly what I want..... smells nice....love it.,2018-06-27 10:37:13,Baby Care
Too good for me having oily skin,2018-06-25 21:08:13,Baby Care
I got a small bottle and I’ll get a bigger bottle next time. Although it’s quite expensive like all Kama products at least this one seems worth its price. I loved the silken effect it has on skin and also evens out the skin tone.,2018-09-09 10:44:36,Baby Care
This almond oil helped me a lot in my pimple days.. The aroma says how pure it is. I use it on my face and hands at night and in the morning it gives a plump skin along with brightness. some times I warm it and apply..  Also I have used it as make up remover for break-out areas. overal it's a great product. I love it.,2018-09-08 10:25:35,Baby Care
Conditions and nourishes the damaged hairs and smoothens and softens the skin.,2018-08-10 18:08:04,Baby Care
It's totally a waste of money.,2018-08-08 14:36:04,Baby Care
I found this oil very useful in winters on my facial and body skin!!! Even though I have a normal combination skin I found that sweet almond oil worked wonders on my skin and this is the best for Indian skin that has a lot of acne spots!!! Must buy!!! A good massage oil for tired legs as well.,2018-08-08 08:41:17,Baby Care
This is one of the best almond oils I have used. There is a sweet fragrance of almonds in it.,2018-08-06 17:27:58,Baby Care
"It is an investment but works like magic on dry damaged hair, also gives a healthy glow to the skin.",2018-08-02 21:24:41,Baby Care
This oil is a one stop solution. Works as a Day as well as night cream. It's non sticky. However I found it to be more useful in winters. It makes the skin soft and supple. Can't say much about brightening skin tone. But overall it's a good purchase.,2018-07-23 16:43:08,Baby Care
"This is a great product for moisturizing skin.I warm it a bit and apply it on my face and hands at night and leave overnight. it really reduced my pimples from the first day of use. my skin fills super soft in the morning. I used a little amount on my dark circles but in the morning when I opened my eyes,i felt burning sensation inside my eyes as it fleow to the waterlines.so I didn't use it on the eyeareas anymore.. overall its a great product and I will surely buy it again",2018-07-15 08:32:58,Baby Care
Product was good but too much price for 100 ml other place its just 695.,2018-07-13 10:20:13,Baby Care
Conditions and nourishes damaged hairs and smoothens and soften the skin.,2018-07-12 16:33:42,Baby Care
Excellent oil. Mix with Kama neem oil and it will work like magic.,2018-07-09 14:48:22,Baby Care
conditions damaged hair and smoothens the skin.,2018-07-02 17:14:46,Baby Care
This is for the first time I am using this oil. This is nice. I basically apply it on my head massage and on the face for dark circles at night. After applying in the morning I love my face. It's more clear and soft supple chicks.. it really works both on skin and hair.. for a constant result one need to use this product for long.. the best part is its organic. I liked it.,2018-06-28 10:36:50,Baby Care
Effective for dark circles!!,2018-06-14 09:06:47,Baby Care
I'm using this almond oil for my baby's massage and its working so well. his skin is super soft,2018-06-12 09:28:20,Baby Care
Have been using it for quite some time. Its doesn't make your skin greasy at all. Can be used in combination with essential oils.,2018-06-09 03:34:02,Baby Care
"I love sweet almond oil but this oil has such a weird smell. 
maybe, its original hahah ... but I cannot bear the smell. 
It did nothing extra for my hair. 
Body felt nourished after massage. But so does coconut and olive oil. 
So I would not repurchase.",2018-05-15 07:15:40,Baby Care
I ordered this oil for my dark circles and it appears really effective as I use it daily at night. The dark circles under my eyes are reducing and it is good for moisturization as well.,2018-04-19 10:12:56,Baby Care
I am using this almond oil for months. I must say that kama ayurveda's almond oil is very pure and works perfectly well.,2018-04-16 15:41:11,Baby Care
Use this after you wash your face as a toner or use it after makeup as a setting spray or use it during a hot day as a face mist or when you're lazy to wash your face! steep price but amazing quality! multiple uses! Too refreshing! ,2018-09-21 22:19:12,Baby Care
"Love this product so much. Stops skin burning and irritation in no time. Definitely, repurchase.",2018-09-20 10:16:34,Baby Care
I have rosacea and I feel burning sensation on little exertion...This has helped me a lot while working out and in daily activities too...It's quite good at soothing...,2018-09-16 09:38:54,Baby Care
it helps in reducing itchiness and irritation. a must have for sensitive skin.,2018-09-11 09:16:09,Baby Care
The product provide a better moisture level if we spray before applying makeup,2018-08-20 12:57:42,Baby Care
"I always use this after my parlour work.it really soothe the skin , reduce redness and very mild for sensitive skin.",2018-08-11 07:27:09,Baby Care
Extremely hydrating! It leaves a healthy glow on your face. Totally worth the money. I am gonna order my second bottle soon!,2018-08-04 15:36:52,Baby Care
"I had severe acne on my cheeks and prolong use of really harsh medication left my skin red and irritated. I brought this product on a whim as the reviews were so good. I have been using this for a month now and the results are amazing. The redness is gone and my skin feels smooth. There were some bumps on my face, even they have smoothed out. I have been using it is a toner after my face wash. Love it, would buy it again. ❤❤",2018-07-22 10:50:01,Baby Care
Perfect for the summer time. It instantly refreshes the face and its added benefit is the healing thermal spring water.,2018-07-12 18:22:36,Baby Care
"The spring water has helped me with my breakout as I used it along with LRP Effaclr duo+

Just did wonder and my skin was free from rashes and irritation! ",2018-06-23 14:45:34,Baby Care
"Have been using it for past one week, seems like a good product. It gives suppleness to the skin but I am not sure whether the effects are going to be long term or just temporary.",2018-06-21 18:48:57,Baby Care
Buying it for the second time. It really has a soothing effect.,2018-06-15 00:43:47,Baby Care
The water is extremely soothing and calming and instantly gives a refreshing feeling. It does exactly what it claims.,2018-06-13 11:32:33,Baby Care
I have been loving this product. I spray it on my face whenever I feel my face is looking dull and tired. It gives a very refreshing feel. No more irritation. Skin feels more hydrated. Loving it. ,2018-06-12 06:43:11,Baby Care
It is perfect for people with sensitized skin. I use it as a toner and it has been working very nicely.,2018-06-11 14:56:24,Baby Care
"As soon as you spray it, it calms any irritation after sun exposure / threading eyebrows.",2018-06-08 06:36:58,Baby Care
It is a nice product when you are on a go for a summer afternoon. Just a splash it and u are good to go.,2018-06-06 18:20:40,Baby Care
This one was recommended by my dermatologist and I just love this spray. This is very good for oily skin people.,2018-06-03 18:12:12,Baby Care
OMG I can’t believe this is super good for my skin such a bliss to have this worth every penny.. Trust me guys go for it you will not regret this soothes my acne also so refreshing and gives that natural glow.,2018-05-25 17:39:54,Baby Care
"I'm addicted to this one. It is a superb product. Very refreshing and works well with dry skin. This is with me when I'm travelling, in the office, for insect bites. It is just amazing. You can use this as a toner as well. Love this product.",2018-05-18 07:03:25,Baby Care
"I got the product on discount! I got the teal colour and have a tanned complexion and have used it both on the upper and lower eyelids on different occasions. Glides easily, looks good, only con is that you need to sharpen it.",2018-09-16 05:38:41,Baby Care
"This smudges very badly in just 1 hr. It is not at all worthy, you can get the best products with the same amount, in fact with higher quality and quantity.",2018-09-12 04:39:02,Baby Care
"I'm beginner for eye linear, i have used maybelline ago but this one is great fir beginners. I never feel that i am new with this product, it just glide easily without messing..",2018-09-07 03:34:55,Baby Care
I've got the blue ~ this shade is awesome.,2018-09-01 12:46:35,Baby Care
"It glides on so smoothly, it’s a really good eyeliner.",2018-07-25 05:17:50,Baby Care
I have turquoise vibes. I am in love with it. I recommend you to buy it.,2018-07-08 16:04:14,Baby Care
Good product for the price and in jet black which is amazing,2018-07-07 17:12:52,Baby Care
Very smooth and comfortable on eyes. Offers a beautiful range of shades. Very versatile and good quality product.,2018-06-15 08:31:45,Baby Care
Love the way it glides,2018-06-12 11:26:08,Baby Care
It is so smooth just one stroke of this and you are good to go. It stays for a long time. Highly recommended.,2018-06-06 10:07:15,Baby Care
The nude eye pencil is superb! Creates a perfect waterline. Must buy!,2018-06-04 06:53:52,Baby Care
"I have the shade Turquoise vibe and let me tell you I fell in love immediately with this. Nothing lasts on my waterline but this eye pencil has such a great formula and texture that I absolutely loved it. It's super smooth, glides on perfectly and the colors are very vibrant and pigmented and cherry on top is it's totally smudge-proof and waterproof unless you take it off with a remover. Didn't irritate my sensitive eyes. Must have product for all eye makeup lovers.",2018-05-16 17:51:19,Baby Care
"Amazing product by Loreal !!!  I tried shade 107 its vibrant shocking blue which looks stunning on your eyes, product glides superbly , smooth texture and important thing , as it claims it does last for the entire day !!!",2018-05-10 05:04:03,Baby Care
"tried shade #107 vibrant blue , superbly gliding texture and it does last for the whole day !! product worth buying for !!",2018-05-10 05:01:45,Baby Care
Liner is easy applied long lasting.,2018-05-07 06:09:00,Baby Care
I got this one and I loved it. I’m usually super picky about colours because of having dusky skin but this colour looks exceptionally gorgeous.,2018-04-28 14:24:26,Baby Care
"I got both the blue. The turquoise one is a sky blue colour. Looks beautiful on eyes. Same with the other blue. It's a bit shocking blue, and is very eye catchy. It's very smooth, doesn't break much while sharpening. Overall good.",2018-04-15 13:08:48,Baby Care
Yes it glides on so creamy and smooth but this is not for oily eyelids. I used it for tight line as well as my waterline but it smudge so bad. It irritates my eyes. Its totally not worth the money.,2018-03-29 15:35:30,Baby Care
"I love the way it glides, super black and last for a long time. I love this.",2018-03-24 19:08:41,Baby Care
Have taken turquoise and blue.. i apply it half and half... they look sooo damn pretty!! Totally in love with them,2018-03-12 06:31:45,Baby Care
don't waste your money. bakwas product.,2018-08-07 15:48:29,Health Supplements
Nykaa is the best app i have ever used,2018-04-09 12:41:07,Health Supplements
"In life is the best gel I like this product this is third time I buy it I like it and Nykaa is the best online shop five stars for Nykaa

                ",2018-01-21 01:52:09,Health Supplements
i am very happy bought it product,2016-11-29 04:36:49,Health Supplements
"This product is really amazing. Working perfectly. It can be consumed 1 tablet daily, after using t for 7 days you can see the changes. It helps to grow hair, strengthen . Overall a good product!",2018-06-26 11:25:34,Health Supplements
"Hello everyone,
It's not easy to grow a full beard within some days
you have not grown full in some days or months
it took years to grow, coz we r human body
Health via beard hair growth formula tablet has all the necessary nutrients which required to grow a beard & facial follies. Use this product 3 months continuously and I am sure you will get 100% results.
It takes time so keep patience & do it continuously.
",2018-06-26 11:11:24,Health Supplements
For beard a great product after using it Beard hair becomes more thicker and straight.,2017-11-10 23:21:56,Health Supplements
Excellent growth  I am using last 2 month it is very good growth I am  really happy to use such good product with good rate.,2017-06-01 06:00:11,Health Supplements
The supplement works okay. I hope it improves soon and gets some more positive effects.,2017-02-02 15:40:51,Health Supplements
This is the 2nd bottle that I have been using for fuller beard but there is no improvement and I don't see any results! But I will complete this one and see if any are there as claimed or promoted by brand company.,2016-12-04 07:00:42,Health Supplements
I am so much astonished to see that a product gives you best growth of hair without application. It is just to be taken as one tablet a day and your done with best growth of hair. I would give it five stars and am very much happy to have such product available at best price. I am proud of healthvit.,2016-11-12 19:59:18,Health Supplements
"I am using this product since last 15 days, taking 2 Tablets in a day. But I have not seen any change in my beard growing, Its growing as usual. No effective result",2016-11-07 09:19:19,Health Supplements
it is a oil based product..once u leave skin become horrible,2017-01-29 07:45:03,Health Supplements
"I was recommended this product by my dermatologist for spot clearing plus overall brightening and clearing of skin. It does work to some extent in the sense partial lightening of spots after regular usage twice a day for several months but not 100% clearing out. Also since I have oily skin, it being a cream product caused break outs after several months of usage. Overall a average product.",2016-11-10 16:39:46,Health Supplements
"It contains grape seed extracts especially combined with minerals and vitamins are important to get shiny, lustrous hair, glowing skin and strong nails.  ",2018-09-24 09:32:20,Health Supplements
It's good quality biotin tablets. It makes my hair strong and healthy and helps to obtain strong nails and glowing skin.         ,2018-09-24 04:34:35,Health Supplements
I use this tablet on regular basis. It helps me a lot in hair fall and making hair soft and smooth.           ,2018-09-24 04:31:57,Health Supplements
It's good for daily use. It does not have any side effect. It makes my hair lustrous and shiny.                    ,2018-09-24 04:28:11,Health Supplements
need to take regularly to see results,2018-09-21 11:09:43,Health Supplements
"Its free of gluten and it is also vegetarian. It comprised of minerals and multivitamins which helps in giving healthy hair, skin and nails.",2018-09-21 04:47:38,Health Supplements
"It is important for helping to maintain or obtain healthy hair, skin and nails and free of gluten and it is also vegetarian.",2018-09-21 04:41:40,Health Supplements
Its good quality biotin supplement. It supports hair growth and helps in making skin more glowing.         ,2018-09-21 04:38:27,Health Supplements
Perfect supplements for my hair. Adds good shine and manages my hair .  I must recommend this to all.       ,2018-09-20 04:32:16,Health Supplements
This product is of very good quality. It makes my hair smooth and shiny and its pure vegetarian tablets.        ,2018-09-20 04:24:03,Health Supplements
Good biotin supplement. It makes my hair healthy and adds good shine to it. It makes my skin glowing.        ,2018-09-20 04:19:37,Health Supplements
